n,x,y
43858,314.5,191.5
43888,314.5,191.5
43919,314.5,191.5
43966,314.5,192.5
43996,315.0,192.5
44028,314.5,192.5
44060,315.0,192.5
44089,314.0,193.0
44120,315.5,193.0
44153,315.5,193.5
44201,315.5,193.5
44234,316.5,194.0
44279,315.5,193.5
44311,316.0,193.5
44339,316.0,193.5
44374,315.0,193.5
44419,314.5,193.5
44464,314.5,193.0
44499,314.5,193.0
44544,313.5,193.0
44574,312.5,192.5
44606,312.0,192.5
44638,311.5,192.5
44668,310.5,192.0
44699,308.5,191.5
44729,307.0,191.0
44763,304.0,190.5
44807,301.5,190.0
44837,298.5,189.0
44868,295.5,189.0
44901,293.0,188.5
44932,290.0,187.5
44979,287.0,187.0
45016,284.0,186.0
45059,280.5,185.0
45092,277.0,184.5
45139,272.5,183.5
45172,269.5,182.0
45201,265.0,179.0
45232,260.5,176.0
45262,256.5,175.5
45293,253.5,174.5
45325,251.0,173.5
45355,249.5,172.5
45386,249.0,172.5
45417,248.5,172.0
45448,248.5,171.5
45479,249.0,172.0
45510,249.0,172.0
45542,251.0,171.5
45570,252.5,171.0
45604,254.5,170.5
45633,257.5,169.5
45665,260.5,169.5
45697,264.0,169.5
45725,267.5,171.0
45757,271.5,171.0
45788,276.5,170.0
45818,280.0,168.5
45850,284.5,168.0
45881,287.5,168.5
45912,291.0,168.5
45943,293.5,168.0
45975,297.0,168.5
46007,299.5,169.0
46037,301.5,169.0
46069,303.5,169.0
46106,304.5,170.0
46286,307.5,173.5
46318,308.0,175.0
46349,307.0,176.5
46383,306.0,177.5
46428,304.0,178.5
46458,303.0,179.5
46490,301.5,180.0
46520,300.0,181.0
46551,298.5,181.0
46583,297.5,181.0
46616,297.0,182.0
46645,297.0,182.5
46677,297.0,182.0
46708,297.5,182.0
46738,297.5,181.5
46770,298.5,182.0
46801,299.0,181.5
46831,300.0,183.0
46863,301.0,183.5
46895,301.0,184.0
46925,301.5,184.0
46957,303.0,183.5
46988,303.5,184.5
47019,305.0,185.0
47050,306.5,185.5
47082,307.5,186.0
47112,308.0,186.5
47147,309.5,187.0
47177,310.5,187.5
47210,312.0,187.5
47240,312.5,189.0
47271,313.5,189.0
47317,315.0,188.5
47349,315.5,189.0
47380,316.5,189.5
47411,318.0,189.5
47459,320.0,190.0
47490,320.5,190.0
47522,321.0,190.0
47566,321.0,190.0
47598,322.0,189.5
47628,322.5,189.0
47660,322.5,189.0
47691,323.5,189.5
47722,324.0,189.0
47753,324.5,189.5
47784,325.0,190.0
47813,326.0,190.0
47845,327.5,190.5
47892,328.5,191.5
47922,329.0,191.5
47955,328.5,191.0
47984,329.5,191.5
48016,331.0,191.5
48048,331.5,191.5
48079,332.0,192.0
48112,333.0,192.5
48143,333.5,192.0
48172,334.0,192.0
48204,334.5,192.0
48234,334.5,192.0
48266,334.0,192.0
48312,332.5,192.0
48391,331.5,192.0
48422,332.0,192.0
48453,330.5,192.0
48485,330.5,191.5
48516,329.0,192.0
48547,329.0,191.5
48577,328.5,192.0
48611,327.0,192.0
48641,327.5,192.0
48673,327.0,192.0
48703,326.5,192.5
48735,325.5,192.5
48767,325.5,192.5
48799,325.5,192.5
48830,325.5,192.5
48862,324.5,192.5
48894,324.5,192.5
48924,323.5,192.5
48954,323.5,193.0
48985,322.0,193.0
49018,320.5,193.0
49062,319.0,194.0
49093,319.0,193.5
49123,318.5,193.5
49156,317.5,193.5
49187,317.5,193.0
49218,317.5,193.0
49251,316.5,192.5
49282,317.5,192.5
49311,316.5,192.0
49344,315.5,192.0
49376,315.0,192.0
49406,315.0,192.0
49439,314.5,192.0
49470,314.0,192.0
49499,312.5,192.0
49530,313.0,192.0
49577,311.5,191.5
49608,311.0,192.0
49639,311.0,192.0
49670,312.5,192.0
49702,312.0,191.5
49734,312.0,192.0
49764,311.0,192.0
49796,311.0,192.0
49842,310.5,192.0
49875,311.5,192.0
49907,311.5,192.5
49953,310.5,192.0
49983,312.0,192.0
50015,310.0,191.5
50047,312.0,192.0
50077,311.5,192.0
50109,313.0,192.0
50140,312.5,192.0
50169,313.0,191.5
50216,314.0,191.5
50247,315.0,191.5
50284,315.0,191.5
50325,315.0,191.5
50358,315.0,191.5
50403,315.5,191.5
50449,315.0,191.5
50483,315.0,190.5
50527,315.0,191.5
50558,315.0,190.5
50590,315.5,190.5
50622,315.0,191.0
50652,315.5,191.0
50684,315.5,191.0
50715,315.5,191.0
50744,315.5,191.0
50775,315.5,190.5
50807,315.0,191.0
50839,315.5,191.0
50868,316.0,191.0
50899,316.0,191.0
50932,316.0,191.0
50962,316.0,191.0
50993,316.0,191.0
51024,316.5,191.0
51057,316.5,191.0
51087,317.5,191.0
51118,317.5,191.0
51149,318.0,191.0
51181,318.5,190.5
51212,320.0,190.5
51242,322.0,190.5
51275,323.5,190.5
51319,325.0,190.0
51351,324.5,190.0
51381,327.0,190.0
51411,329.0,190.0
51443,335.0,190.0
51475,338.0,189.5
51506,340.5,188.0
51538,343.0,187.0
51569,344.0,185.5
51600,344.5,183.5
51630,344.5,181.5
51662,344.0,179.0
51712,342.5,177.0
51760,341.5,175.0
51804,341.5,174.5
51834,341.5,173.0
51864,338.0,168.5
51897,338.0,166.5
51927,337.5,164.0
51957,335.5,162.0
51989,335.0,159.5
52020,334.5,157.5
52052,334.5,155.0
52084,335.0,154.0
52114,335.0,152.0
52145,334.5,150.5
52177,334.5,150.0
52208,334.0,149.5
52239,332.5,147.5
52271,331.0,145.5
52301,331.5,144.0
52332,331.0,142.0
52365,331.0,142.0
52396,330.0,141.0
52427,330.5,142.0
52458,330.0,141.5
52521,329.0,142.0
52551,329.0,142.0
52583,328.5,142.0
52615,328.5,143.0
52648,328.5,143.5
52693,328.5,143.5
52727,329.5,146.0
52770,331.0,146.5
52801,330.5,147.5
52830,331.5,147.5
52862,331.0,147.5
52893,332.0,147.5
52924,331.5,148.0
52958,332.5,148.0
52988,333.0,147.5
53020,334.0,147.5
53050,334.0,147.5
53082,335.0,147.0
53116,335.0,147.0
53158,335.5,147.5
53190,336.0,147.5
53220,336.0,147.5
53252,335.5,147.5
53284,335.0,147.5
53314,336.0,148.0
53348,335.5,148.0
53379,335.5,148.5
53412,335.0,148.0
53442,335.0,148.0
53475,335.5,148.0
53506,335.0,148.0
53539,335.0,148.0
53568,334.5,149.0
53600,335.0,149.0
53632,334.0,148.5
53662,334.5,148.5
53692,334.0,148.5
53725,334.0,149.5
53757,335.0,149.5
53788,334.0,149.5
53831,333.5,149.5
53865,334.0,149.5
53911,334.0,149.5
53942,334.0,149.5
53975,334.5,149.5
54005,334.0,149.5
54039,334.0,149.5
54085,334.0,149.0
54114,333.5,149.0
54146,333.5,148.5
54175,333.5,147.5
54207,333.5,147.0
54239,333.5,147.5
54271,333.5,147.5
54299,333.0,147.5
54330,332.0,147.0
54362,331.5,146.5
54392,330.5,146.5
54426,330.5,147.0
54460,329.5,147.0
54501,329.0,147.0
54548,329.0,147.5
54579,329.5,147.5
54609,329.5,146.5
54640,329.0,146.0
54672,329.5,146.0
54701,329.0,147.0
54732,328.5,148.0
54763,328.5,149.0
54795,328.0,150.0
54827,328.5,150.0
54858,328.5,150.0
54887,328.0,150.5
54919,329.0,150.5
54965,328.0,151.0
54996,329.0,151.0
55029,329.0,150.0
55059,330.0,150.5
55107,330.5,150.5
55138,330.0,150.5
55171,331.5,150.5
55200,331.5,150.5
55230,331.5,150.5
55262,332.5,151.0
55292,332.0,150.5
55326,332.5,151.0
55360,333.0,151.0
55403,333.0,150.5
55433,333.0,150.5
55466,332.5,150.5
55493,334.0,150.5
55541,333.5,150.5
55606,333.5,150.5
55635,333.5,150.5
55666,334.0,150.5
55697,334.0,150.5
55728,334.5,150.5
55760,333.5,150.5
55792,334.5,150.5
55821,334.5,150.5
55852,334.5,150.5
55885,334.5,151.0
55914,334.5,150.5
55946,335.0,150.5
55977,334.5,150.5
56007,334.5,151.0
56040,334.5,150.5
56070,335.0,151.0
56102,335.5,151.0
56132,335.5,151.0
56164,335.0,151.0
56194,335.5,151.0
56226,336.0,151.0
56260,335.5,151.0
56290,335.5,151.0
56321,335.5,150.5
56368,336.0,151.0
56398,335.5,151.0
56429,335.5,151.0
56460,335.5,151.0
56492,336.0,151.0
56523,336.0,151.5
56556,335.5,151.0
56586,336.0,151.0
56632,336.5,151.0
56663,336.5,151.0
56694,336.5,151.0
56726,336.5,151.5
56756,336.5,151.0
56800,336.5,151.0
56832,336.5,152.0
56864,336.5,151.5
56895,336.0,152.0
56927,335.5,152.0
56959,335.5,152.5
56989,335.0,152.0
57021,335.5,152.0
57052,336.0,152.5
57081,335.0,152.0
57115,335.5,152.0
57147,336.0,152.0
57179,335.5,152.5
57225,335.0,152.5
57257,335.5,152.5
57288,335.5,152.0
57318,336.0,152.5
57364,336.0,152.0
57396,336.5,152.5
57427,336.0,152.5
57459,336.0,152.0
57491,336.0,152.5
57524,336.5,152.0
57556,336.0,152.5
57586,336.0,152.5
57633,336.0,151.5
57680,336.0,152.0
57712,336.0,151.5
57756,335.5,151.5
57789,336.0,151.0
57820,335.5,151.5
57850,335.5,151.5
57881,335.5,151.5
57911,335.0,151.5
57942,335.5,151.5
57974,335.5,151.5
58004,336.0,151.5
58037,335.5,152.0
58067,335.5,151.5
58099,335.5,151.5
58127,335.0,152.0
58160,335.0,151.5
58190,335.0,151.5
58223,335.0,152.0
58254,334.0,152.0
58285,334.5,152.0
58316,334.0,152.0
58348,334.0,152.0
58378,334.0,151.5
58410,333.5,152.0
58443,334.0,152.0
58488,333.0,151.5
58533,332.5,151.5
58564,332.5,151.5
58595,332.5,151.5
58625,332.5,151.5
58658,332.0,151.5
58704,332.0,152.0
58734,331.5,151.5
58766,331.5,151.5
58796,331.5,151.5
58828,331.5,152.0
58858,331.5,151.5
58889,331.0,151.5
58921,331.0,151.0
58955,331.0,151.5
58987,331.0,152.0
59016,331.0,151.5
59048,331.0,152.0
59078,331.0,151.5
59125,330.5,151.0
59158,331.0,152.0
59190,329.5,151.0
59222,330.0,151.0
59253,329.5,151.5
59283,329.5,151.0
59329,329.0,151.5
59361,329.0,151.0
59391,328.0,151.5
59423,327.0,151.0
59455,327.0,151.5
59486,325.5,150.5
59516,325.5,151.5
59548,325.0,151.0
59579,324.5,151.0
59610,324.0,151.0
59641,323.0,151.0
59671,321.5,151.5
59717,320.5,151.0
59765,319.5,151.0
59796,319.0,151.0
59825,318.5,150.0
59858,318.0,149.0
59890,318.0,149.0
59919,317.5,148.5
59949,317.5,148.5
59981,317.5,148.0
60012,318.0,148.0
60043,318.5,148.0
60075,318.5,148.5
60109,317.5,148.0
60139,317.5,149.0
60188,317.5,150.5
60232,319.0,151.5
60264,319.0,151.5
60294,319.5,152.0
60327,320.0,152.0
60359,318.0,151.5
60388,317.5,151.5
60419,315.0,151.0
60452,312.0,150.5
60482,305.0,150.0
60512,297.5,149.0
60546,294.0,149.0
60592,290.5,147.5
60622,289.0,146.5
60652,289.0,145.5
60685,290.0,145.0
60716,290.0,143.0
60764,290.0,142.0
60797,290.0,141.5
60840,290.5,141.5
60871,290.5,141.0
60901,290.5,141.5
60932,291.0,142.5
60964,293.0,143.0
60993,294.5,143.5
61057,299.0,145.5
61117,300.0,145.5
61199,301.0,146.0
61275,312.5,149.0
61308,315.5,151.5
61338,317.5,151.5
61369,319.0,151.5
61400,319.5,151.5
61432,321.0,152.0
61460,310.5,158.0
61492,306.5,159.5
61524,306.5,159.0
61555,294.5,160.5
61590,288.0,161.0
61634,281.0,157.0
62482,271.5,167.0
62526,279.0,174.0
62571,289.0,176.0
62602,306.5,174.0
62632,320.0,174.5
62661,327.5,175.0
62693,339.0,173.5
62725,351.0,174.0
62756,355.5,172.5
62787,357.5,172.0
62819,358.0,172.5
62849,359.5,172.5
62880,361.0,172.0
62911,362.5,172.0
62942,363.5,173.0
62973,364.0,174.0
63006,364.5,175.0
63036,364.5,176.0
63067,361.5,178.0
63098,359.5,180.0
63128,359.5,181.0
63161,357.0,182.5
63193,355.0,184.0
63223,355.5,183.5
63256,352.0,185.0
63287,349.5,186.0
63316,348.5,186.5
63347,346.5,188.5
63378,346.0,188.5
63409,345.5,188.5
63440,346.0,188.5
63472,347.0,188.5
63503,349.0,188.5
63534,349.5,188.5
63583,350.5,188.5
63614,352.0,186.0
63644,352.0,186.0
63676,352.5,183.0
63708,351.5,178.0
63740,352.0,176.0
63770,350.5,176.0
63816,349.5,176.0
63847,349.0,177.0
63880,348.5,178.0
63907,347.5,178.0
63940,347.5,179.0
63986,347.5,179.0
64017,347.0,180.0
64048,346.5,179.5
64080,347.0,180.5
64111,347.0,181.0
64142,347.5,181.0
64175,348.5,183.0
64206,348.5,188.0
64237,351.0,193.0
64269,352.0,194.0
64298,354.0,194.0
64329,356.0,194.0
64360,357.5,194.0
64424,358.0,194.0
64454,359.0,194.0
64487,359.0,194.0
64517,360.0,194.0
64547,360.5,194.5
64576,361.0,194.5
64608,359.5,194.0
64639,355.5,190.5
64673,356.0,190.0
64703,353.0,188.0
64734,350.5,187.0
64766,349.5,186.5
64799,348.5,186.5
64874,347.5,188.5
64906,347.5,188.5
64937,347.0,189.0
64970,346.5,189.0
65001,347.0,189.5
65030,347.0,190.0
65061,347.5,190.5
65093,348.0,190.0
65115,348.5,190.0
65154,349.0,189.5
65185,349.5,189.0
65216,351.0,190.0
65247,351.0,190.0
65278,352.0,190.0
65309,352.0,190.5
65342,352.0,190.0
65373,351.5,190.0
65407,352.0,189.5
65450,351.5,189.5
65483,351.0,189.5
65514,351.5,189.0
65543,350.0,189.0
65576,350.0,189.5
65607,349.5,189.0
65637,349.0,189.0
65685,348.0,189.5
65719,347.0,189.5
65763,347.0,189.5
65795,346.5,189.0
65825,345.0,189.0
65857,343.5,188.0
65888,343.0,188.0
65919,342.0,189.0
65949,343.0,189.5
65981,340.5,189.0
66013,340.0,190.0
66043,339.5,190.0
66075,339.0,190.0
66105,338.0,190.0
66134,338.0,190.5
66167,338.5,190.0
66198,338.5,190.5
66229,338.5,190.0
66277,336.5,190.0
66307,335.5,190.0
66336,334.5,190.0
66368,334.0,190.0
66398,333.0,190.5
66430,333.0,190.0
66462,332.0,190.0
66492,331.5,190.0
66541,331.5,190.0
66573,331.0,190.0
66608,331.5,190.0
66652,331.0,189.5
66681,331.0,189.5
66714,331.5,190.0
66744,331.5,190.0
66776,331.5,190.0
66806,332.0,190.0
66836,331.5,190.0
66869,331.5,190.0
66931,331.5,190.5
66961,332.0,190.0
66993,332.0,190.0
67024,332.0,190.0
67055,332.0,190.0
67086,331.5,190.0
67118,332.0,190.0
67149,332.0,190.0
67183,332.0,189.5
67212,331.5,189.5
67244,332.5,190.0
67276,331.5,189.5
67306,331.5,189.5
67336,330.5,189.5
67369,330.0,189.5
67399,330.0,189.5
67432,329.0,189.5
67477,329.0,189.5
67509,329.5,189.5
67542,329.5,189.0
67574,330.5,189.5
67617,331.0,189.5
67649,331.5,190.0
67683,332.5,193.0
67712,330.0,192.5
67741,331.5,192.0
67773,331.5,192.0
67806,332.5,191.0
67837,333.0,190.5
67867,332.0,190.0
67898,332.5,190.0
67928,332.0,190.0
67959,332.0,189.5
67990,332.0,190.0
68036,332.0,190.0
68066,332.5,190.0
68097,331.5,190.0
68127,331.0,190.0
68160,332.5,192.0
68191,331.5,193.0
68236,331.5,192.0
68267,332.0,192.5
68298,331.5,191.0
68330,331.5,191.0
68360,331.5,191.0
68393,331.0,191.5
68425,331.0,192.5
68471,331.0,194.0
68502,331.0,195.0
68533,331.0,196.0
68566,331.0,196.5
68595,332.0,196.0
68627,332.0,196.0
68676,332.0,196.0
68706,332.0,195.0
68737,332.5,195.0
68770,332.5,195.0
68801,332.5,195.5
68833,332.0,196.5
68865,332.0,196.5
68896,331.5,196.5
68927,331.0,197.0
68958,330.5,196.5
69020,330.0,196.0
69050,329.5,196.0
69083,329.5,197.0
69114,329.0,197.0
69144,328.0,196.5
69176,328.0,197.0
69207,328.0,196.5
69239,328.0,196.5
69270,328.0,198.0
69302,328.0,197.0
69334,328.0,197.0
69365,328.5,197.0
69396,329.0,196.0
69426,328.5,192.5
69458,329.0,193.0
69504,328.5,194.0
69534,329.0,193.0
69565,329.5,192.0
69596,330.0,192.0
69626,329.5,191.0
69657,330.0,190.5
69689,330.0,190.0
69722,330.0,190.5
69753,329.5,190.0
69783,329.0,190.5
69813,328.5,190.0
69860,328.0,190.0
69892,327.5,190.0
69941,326.5,190.0
69973,326.5,189.5
70002,326.0,189.0
70096,326.0,189.0
70127,326.0,188.0
70157,324.5,187.5
70191,324.5,187.5
70222,324.5,187.0
70253,324.0,187.0
70284,324.0,187.0
70317,324.0,186.5
70360,324.0,186.5
70393,324.0,186.5
70424,324.5,186.0
70455,326.0,186.5
70486,328.0,187.5
70517,329.5,189.0
70548,331.5,189.0
70580,333.5,189.0
70611,334.5,189.5
70642,336.5,190.0
70674,337.5,190.0
70706,338.0,189.5
70734,339.0,189.0
70768,339.0,188.5
70801,339.0,189.0
70846,339.5,188.5
70877,339.5,188.5
70909,339.5,188.5
70941,340.0,188.0
70986,340.5,187.5
71015,341.5,187.5
71046,342.5,187.0
71077,343.5,186.0
71173,341.0,183.0
71202,340.5,182.0
71233,340.5,184.0
71266,339.0,184.5
71294,340.0,185.0
71326,339.5,185.5
71357,339.5,186.0
71387,339.0,185.5
71419,339.0,186.0
71450,338.0,186.0
71480,339.5,189.5
71527,339.5,189.5
71558,340.5,187.0
71589,338.5,186.0
71637,338.5,184.5
71667,339.5,183.5
71698,340.0,184.0
71729,339.5,184.0
71762,339.0,184.0
71792,338.5,184.0
71825,336.0,184.5
71856,334.5,185.5
71886,334.5,185.5
71919,333.5,185.5
71950,334.0,186.0
71981,333.5,187.0
72013,333.5,188.0
72076,332.5,188.0
72125,332.0,188.5
72174,331.5,188.5
72217,331.5,189.0
72260,331.5,189.0
72292,330.5,189.0
72324,330.0,189.5
72354,330.0,189.5
72385,329.5,189.5
72417,329.0,190.0
72447,328.5,189.5
72479,328.5,190.5
72511,328.5,190.5
72542,328.0,190.5
72575,328.0,190.5
72621,328.5,189.5
72649,329.0,190.5
72680,329.0,189.5
72712,328.5,190.0
72743,329.0,190.0
72778,328.5,190.0
72824,328.5,190.0
72917,328.0,190.0
72949,328.5,190.0
72980,328.0,190.0
73010,328.5,190.0
73046,329.5,190.0
73087,329.5,190.5
73120,330.0,190.5
73151,329.5,190.5
73184,330.0,190.5
73244,329.5,190.5
73274,330.5,190.0
73292,330.5,190.0
73324,331.0,189.5
73353,331.0,189.5
73369,331.0,190.0
73400,332.0,189.5
73415,332.5,190.0
73461,333.0,190.0
73492,333.5,189.5
73526,333.5,189.0
73554,334.0,189.5
73584,334.0,189.5
73615,334.0,189.5
73648,335.0,189.5
73677,335.0,189.5
73708,335.5,189.0
73756,335.5,190.0
73788,335.5,189.5
73820,336.0,189.5
73851,336.5,189.5
73882,336.5,189.5
73911,336.5,189.5
73943,337.5,189.5
73991,338.0,189.5
74020,340.0,191.0
74052,341.0,193.0
74082,341.5,196.0
74127,343.0,198.0
74159,345.0,200.0
74190,345.0,200.5
74222,346.0,201.0
74253,346.5,201.5
74283,347.0,201.5
74316,347.0,201.5
74348,348.0,201.5
74376,348.0,202.0
74408,348.5,202.5
74439,348.5,203.0
74470,349.0,203.0
74518,349.5,203.5
74548,349.5,204.0
74595,350.0,204.0
74625,350.0,204.0
74657,350.5,204.0
74688,350.5,205.0
74720,350.5,204.5
74752,350.5,205.0
74781,350.5,205.0
74815,350.5,205.0
74861,350.5,205.0
74892,350.5,204.5
74908,350.5,204.0
74954,350.5,204.5
74986,350.5,204.0
75016,350.5,204.0
75049,350.5,203.5
75095,350.5,204.0
75126,350.5,204.0
75157,350.5,203.5
75187,351.5,203.5
75219,351.5,203.5
75251,351.5,203.5
75281,352.0,203.5
75312,352.5,204.0
75345,352.5,203.0
75375,351.5,202.5
75406,352.0,202.5
75485,351.5,202.5
75501,351.5,202.5
75517,352.0,202.5
75547,351.5,202.5
75578,352.0,203.0
75612,352.0,203.5
75641,351.5,203.0
75673,351.5,203.0
75704,351.5,203.0
75752,351.5,202.5
75768,351.5,203.0
75800,351.0,202.5
75892,351.5,202.5
75926,351.5,202.5
75955,353.0,205.0
76108,354.0,207.5
76125,354.0,207.0
76156,354.5,207.0
76186,354.0,206.5
76217,354.0,206.5
76232,354.0,205.5
76279,354.0,205.5
76325,354.0,205.0
76341,354.0,205.0
76372,353.5,204.5
76389,353.0,204.5
76420,353.0,205.5
76451,348.0,206.0
76480,344.0,204.0
76514,344.0,200.0
76543,342.5,198.0
76574,341.0,198.0
76606,339.5,198.0
76668,339.5,198.0
76715,339.0,198.5
76745,339.0,197.5
76761,339.0,198.0
76792,340.0,197.5
76807,340.0,197.5
76853,339.0,197.5
76885,338.5,198.5
76918,339.0,198.0
76962,338.5,198.0
76995,339.0,197.5
77024,339.5,196.5
77071,339.5,196.0
77103,340.0,196.0
77150,340.5,197.0
77299,341.5,196.0
77324,342.0,197.0
77355,342.0,197.0
77385,342.0,197.5
77417,342.5,197.5
77449,343.5,198.5
77481,343.0,199.5
77524,343.5,199.5
77558,344.0,199.0
77591,344.0,200.0
77636,344.0,200.0
77667,344.0,200.5
77697,344.0,200.0
77729,344.5,200.0
77759,345.0,200.0
77792,345.0,199.5
77823,345.5,200.0
77857,345.5,200.0
77885,345.0,200.5
77918,345.5,200.5
77951,345.0,201.0
77995,343.5,203.5
78025,342.5,203.5
78056,342.5,204.0
78088,343.5,203.0
78120,344.5,202.0
78150,345.0,202.0
78182,345.5,201.0
78213,345.0,201.0
78244,345.0,201.0
78275,345.0,201.0
78309,345.5,201.0
78339,345.5,201.0
78373,345.5,201.0
78450,346.0,201.0
78481,346.0,201.0
78513,346.0,201.0
78543,346.0,201.5
78574,346.5,201.5
78607,346.5,201.5
78637,346.5,200.5
78667,346.5,200.5
78698,347.5,201.5
78729,347.0,201.5
78759,347.5,201.5
78791,347.5,201.5
78823,348.0,201.0
78856,348.5,201.0
78886,348.5,201.0
78920,348.5,201.0
78962,348.5,201.0
78993,348.0,200.5
79024,348.0,200.0
79056,349.0,200.0
79088,347.5,199.0
79118,347.5,199.0
79150,347.0,199.0
79179,347.0,199.0
79211,346.5,198.5
79243,346.5,198.0
79275,345.5,198.0
79306,345.5,197.5
79338,345.0,198.0
79369,345.0,198.0
79400,344.5,199.0
79447,344.5,198.5
79477,344.5,199.0
79508,344.5,198.5
79540,344.0,200.5
79570,345.0,202.0
79602,345.5,201.0
79636,344.5,199.5
79681,344.5,198.5
79712,344.5,198.0
79743,345.0,198.0
79776,344.5,198.0
79807,345.0,197.5
79838,344.0,196.5
79869,343.5,194.0
79900,341.5,192.5
79932,342.5,192.0
79962,343.0,191.0
79993,344.0,191.0
80023,344.0,191.5
80069,344.0,191.0
80116,344.0,191.0
80146,344.5,190.5
80176,344.0,190.5
80208,345.0,190.0
80241,344.5,190.5
80272,345.5,190.5
80302,345.0,190.5
80333,346.0,190.0
80365,346.0,189.5
80394,347.5,189.0
80426,348.5,188.5
80690,353.5,189.5
80722,353.5,189.0
80755,352.5,188.5
80786,351.5,187.0
80817,348.5,187.0
80849,346.0,186.5
80883,343.5,185.5
80927,343.0,184.0
80958,341.5,182.5
80989,343.5,182.0
81020,343.0,182.0
81053,341.5,180.0
81084,339.0,176.0
81112,336.0,176.0
81143,336.0,175.0
81175,336.0,173.5
81207,335.0,172.0
81236,335.5,171.5
81269,335.5,172.0
81300,335.0,172.0
81330,334.5,172.0
81377,334.5,172.0
81406,335.0,171.5
81439,333.5,172.5
81470,335.5,175.5
81501,335.5,177.0
81531,336.0,174.5
81562,335.5,173.5
81593,336.0,173.5
81625,336.5,173.5
81657,337.5,174.0
81688,337.0,174.5
81752,337.0,175.0
81786,337.0,174.0
81829,336.5,174.0
81859,336.5,174.0
81891,335.5,174.5
81922,337.0,174.5
81955,336.5,174.5
81985,338.5,174.5
82015,338.5,175.5
82048,337.5,178.0
82077,338.5,177.5
82110,337.5,181.0
82139,338.0,181.5
82172,335.5,181.5
82201,334.5,181.5
82232,333.0,182.5
82264,331.0,182.0
82294,331.0,183.0
82340,329.0,183.5
82372,329.5,183.5
82403,327.5,184.5
82439,328.5,183.0
82481,327.5,182.0
82511,327.0,182.0
82542,328.5,183.5
82573,326.5,184.0
82605,327.0,182.0
82636,328.5,182.5
82666,328.0,183.5
82700,328.5,184.0
82730,329.5,182.5
82792,328.5,182.0
82822,329.0,182.5
82854,330.0,181.0
82885,330.5,181.0
82917,330.5,182.0
82950,331.5,182.0
82978,331.0,181.5
83009,332.0,182.0
83043,332.5,183.0
83073,334.0,182.0
83105,334.5,182.0
83137,335.5,182.5
83167,336.0,183.0
83198,336.5,183.0
83230,337.0,182.5
83260,337.5,184.0
83291,338.0,182.5
83322,338.5,182.5
83354,339.0,183.5
83386,339.5,184.0
83415,339.5,186.0
83460,340.0,186.5
83508,339.5,186.5
83539,339.5,187.5
83571,339.0,187.5
83604,339.5,187.5
83650,339.0,187.5
83681,339.0,187.5
83712,339.5,187.0
83743,339.5,186.5
83774,339.5,186.5
83837,340.0,186.0
83868,340.5,185.5
83898,341.0,186.5
83930,341.0,186.5
83959,340.5,186.0
83990,340.0,187.0
84023,339.5,186.5
84051,339.5,187.0
84083,339.5,186.5
84114,339.0,186.0
84145,339.5,186.5
84176,339.0,186.0
84206,339.5,185.5
84237,339.0,186.0
84269,339.0,186.5
84299,338.5,186.5
84331,338.5,186.0
84361,338.5,186.0
84392,338.0,186.5
84424,338.5,186.5
84457,338.5,186.5
84503,339.0,188.5
84532,340.0,190.5
84563,338.5,188.0
84593,338.0,186.0
84625,336.5,185.5
84657,334.5,184.5
84687,332.0,184.0
84719,328.5,183.5
84765,325.5,183.0
84797,320.5,183.0
84830,315.0,183.0
84876,311.5,183.0
84907,305.5,182.5
84938,300.0,183.0
84971,293.5,183.0
85002,289.5,185.0
85034,286.0,184.5
85063,283.5,185.0
85094,280.5,184.5
85126,278.0,184.5
85156,276.5,183.5
85202,275.0,183.0
85266,273.5,183.0
85296,273.5,183.5
85325,273.5,183.5
85357,275.0,183.5
85390,279.0,183.5
85423,282.5,183.5
85451,288.0,183.0
85483,293.0,183.5
85515,301.0,184.0
85547,307.0,184.5
85579,312.5,186.0
85612,318.5,185.0
85641,323.5,186.0
85673,328.5,187.5
85705,333.5,188.0
85735,338.5,187.5
85767,344.5,187.0
85797,346.0,187.5
85829,349.5,187.5
85860,350.0,187.5
85922,353.0,187.5
85954,354.0,189.0
85985,355.0,189.0
86016,358.5,189.0
86046,358.5,189.0
86081,358.0,189.5
86111,355.0,191.0
86141,355.5,191.0
86174,355.5,192.0
86203,356.0,194.0
86234,356.0,192.5
86263,357.5,195.0
86294,356.0,195.5
86328,356.5,194.0
86372,357.0,192.5
86402,359.0,190.5
86435,360.0,190.0
86467,359.5,192.0
86497,360.5,193.5
86528,360.5,194.0
86558,361.5,195.5
86589,363.0,196.5
86621,362.0,195.0
86651,362.5,194.0
86683,362.5,193.5
86714,363.0,194.0
86745,363.0,194.5
86776,364.0,194.0
86823,365.0,195.0
86855,365.5,194.0
86901,366.0,194.0
86947,367.0,195.0
86976,367.0,195.5
87009,366.5,195.0
87039,367.5,194.5
87070,368.0,194.5
87101,368.0,195.0
87130,368.0,194.5
87163,367.0,196.5
87192,368.0,195.0
87227,366.0,195.0
87271,366.0,195.5
87302,366.0,193.5
87333,366.0,193.5
87365,366.5,192.5
87396,366.5,193.5
87426,366.0,195.0
87456,366.5,195.0
87488,366.0,196.5
87520,368.0,195.5
87549,366.0,195.0
87581,366.0,194.5
87612,366.5,195.0
87642,366.5,194.5
87672,367.5,194.5
87734,367.5,195.0
87765,368.0,193.5
87795,368.0,194.0
87826,367.5,195.5
