n,x,y,lx,ly,rx,ry
27853,294.0,258.0,265,258,323,258
27884,293.5,258.0,265,258,322,258
27913,293.5,258.0,265,258,322,258
27946,293.5,258.0,265,258,322,258
27978,293.5,258.0,265,258,322,258
28010,293.5,258.0,265,258,322,258
28042,293.5,258.0,265,258,322,258
28074,293.5,258.0,265,258,322,258
28103,292.5,258.5,264,258,321,259
28135,292.5,258.0,264,258,321,258
28167,292.5,258.5,264,259,321,258
28199,293.0,258.5,265,258,321,259
28243,292.5,258.0,264,258,321,258
28275,292.0,258.5,264,259,320,258
28308,292.0,258.5,264,258,320,259
28336,292.0,258.5,264,258,320,259
28368,292.0,258.5,264,258,320,259
28400,292.0,258.5,264,258,320,259
28432,292.0,257.5,264,257,320,258
28478,292.5,258.0,264,258,321,258
28522,292.0,258.5,264,258,320,259
28551,292.0,258.5,264,258,320,259
28587,292.0,258.0,264,258,320,258
28632,292.0,258.5,264,258,320,259
28676,292.0,258.5,264,258,320,259
28708,291.5,258.0,263,258,320,258
28739,292.0,258.5,264,258,320,259
28771,292.0,258.5,264,258,320,259
28800,291.5,258.0,263,258,320,258
28833,291.5,258.0,263,258,320,258
28863,291.0,258.5,263,258,319,259
28892,291.5,258.5,264,258,319,259
28924,292.0,258.0,264,258,320,258
28956,291.5,258.5,263,258,320,259
28987,292.0,258.5,264,258,320,259
29017,291.5,258.5,263,258,320,259
29048,292.0,258.5,264,258,320,259
29078,292.5,259.0,264,259,321,259
29110,292.0,259.0,263,259,321,259
29141,292.5,259.0,264,259,321,259
29173,292.5,259.0,264,259,321,259
29204,293.0,259.0,264,259,322,259
29235,293.5,258.0,265,258,322,258
29282,294.0,258.5,265,259,323,258
29315,294.0,258.5,265,259,323,258
29346,294.0,258.5,265,259,323,258
29392,294.0,258.5,265,259,323,258
29423,295.0,258.5,266,259,324,258
29453,295.0,259.0,266,260,324,258
29490,294.5,258.5,266,259,323,258
29523,295.0,258.5,266,259,324,258
29563,295.0,258.5,266,259,324,258
29593,295.0,259.0,266,259,324,259
29624,295.0,258.5,266,259,324,258
29656,295.0,258.5,266,259,324,258
29686,295.0,258.5,266,259,324,258
29720,295.0,258.5,266,259,324,258
29750,295.0,258.5,266,259,324,258
29781,295.5,258.5,266,259,325,258
29813,295.0,258.5,266,259,324,258
29844,295.0,258.5,266,259,324,258
29875,295.0,259.0,266,259,324,259
29904,295.0,258.5,266,259,324,258
29935,295.0,258.5,266,259,324,258
29982,295.0,258.5,266,259,324,258
30015,295.0,258.5,266,259,324,258
30049,295.0,258.5,266,259,324,258
30092,295.0,258.5,266,259,324,258
30124,294.0,258.5,265,259,323,258
30156,294.0,258.5,265,259,323,258
30185,294.0,258.5,265,259,323,258
30217,294.0,258.5,265,259,323,258
30248,294.0,258.5,265,259,323,258
30280,294.0,258.5,265,259,323,258
30311,294.0,259.0,265,259,323,259
30342,293.0,258.5,264,259,322,258
30375,293.0,259.0,264,259,322,259
30421,293.0,259.0,264,259,322,259
30453,293.0,259.0,264,260,322,258
30499,293.0,259.5,264,260,322,259
30543,293.0,259.5,264,260,322,259
30574,293.0,259.5,264,260,322,259
30605,293.0,259.5,264,260,322,259
30638,293.0,259.5,264,260,322,259
30682,293.0,259.5,264,260,322,259
30714,293.0,259.5,264,260,322,259
30745,293.0,259.5,264,260,322,259
30777,293.0,259.5,264,260,322,259
30809,293.0,260.0,264,260,322,260
30840,292.5,260.0,264,260,321,260
30869,292.5,260.0,264,260,321,260
30900,292.5,260.0,264,260,321,260
30933,293.0,259.5,264,260,322,259
30965,292.5,259.5,264,260,321,259
30996,292.5,259.5,264,260,321,259
31028,292.0,260.0,263,260,321,260
31073,292.0,260.0,263,260,321,260
31104,292.5,260.0,264,260,321,260
31134,292.5,260.0,264,260,321,260
31167,292.0,260.0,263,260,321,260
31210,292.0,259.5,263,260,321,259
31242,292.0,260.0,263,260,321,260
31275,292.5,259.5,264,260,321,259
31308,292.5,259.5,264,260,321,259
31360,292.0,259.5,263,260,321,259
31400,292.0,260.0,263,260,321,260
31430,292.0,259.5,263,260,321,259
31465,292.0,259.0,263,259,321,259
31507,292.0,259.0,263,259,321,259
31539,291.5,259.0,263,259,320,259
31570,291.5,259.0,263,259,320,259
31600,291.5,259.0,263,259,320,259
31632,291.5,259.0,263,259,320,259
31667,291.5,259.0,263,259,320,259
31711,291.5,259.0,263,259,320,259
31755,291.5,259.0,263,259,320,259
31800,291.5,259.0,263,259,320,259
31834,291.5,259.0,263,259,320,259
31864,291.5,259.0,263,259,320,259
31896,291.5,259.0,263,259,320,259
31925,291.5,259.0,263,259,320,259
31957,292.0,259.0,263,259,321,259
31989,292.0,259.0,263,259,321,259
32019,292.0,259.0,263,259,321,259
32052,292.0,259.0,263,259,321,259
32081,292.0,259.0,263,259,321,259
32112,292.0,259.0,263,259,321,259
32144,292.5,259.0,264,259,321,259
32178,292.5,259.0,264,259,321,259
32209,292.5,259.0,264,259,321,259
32238,292.0,259.0,263,259,321,259
32273,292.5,258.5,264,259,321,258
32318,292.5,258.5,264,259,321,258
32348,293.0,258.5,264,259,322,258
32379,293.0,258.5,264,259,322,258
32410,293.0,258.5,264,259,322,258
32442,293.0,258.5,264,259,322,258
32473,292.5,258.0,264,258,321,258
32504,293.0,258.0,264,258,322,258
32537,292.5,257.5,264,258,321,257
32565,292.5,256.5,264,257,321,256
32596,291.5,256.0,263,256,320,256
32630,291.5,256.5,263,257,320,256
32663,292.0,256.0,264,257,320,255
32693,292.0,256.0,264,257,320,255
32725,292.0,256.0,264,257,320,255
32755,291.0,255.0,263,256,319,254
32787,291.0,255.0,263,256,319,254
32818,290.5,255.5,263,257,318,254
32851,290.0,254.5,263,256,317,253
32879,289.0,256.0,263,258,315,254
32909,289.0,255.5,263,258,315,253
32941,289.0,255.5,264,258,314,253
32973,288.5,255.5,263,258,314,253
33004,288.5,255.5,263,258,314,253
33034,288.5,255.5,263,258,314,253
33066,288.0,255.0,263,257,313,253
33111,288.0,255.5,263,258,313,253
33161,288.5,255.0,263,257,314,253
33205,288.5,255.0,263,257,314,253
33250,288.5,255.5,263,258,314,253
33281,288.5,255.5,263,258,314,253
33327,288.5,255.5,263,258,314,253
33358,288.5,256.0,263,258,314,254
33387,288.0,255.5,262,258,314,253
33421,288.5,255.5,263,258,314,253
33466,288.5,255.5,263,258,314,253
33496,288.5,255.5,263,258,314,253
33529,287.5,256.0,262,259,313,253
33561,288.0,256.5,263,259,313,254
33605,288.5,256.0,263,258,314,254
33637,288.5,255.5,263,258,314,253
33693,289.5,255.0,262,257,317,253
33762,289.5,255.5,262,258,317,253
33828,289.5,255.5,262,258,317,253
33870,289.0,255.5,262,258,316,253
33913,289.0,255.5,262,258,316,253
33946,289.0,256.0,262,259,316,253
33978,289.0,256.0,262,258,316,254
34023,290.0,256.0,263,258,317,254
34056,289.5,256.0,262,258,317,254
34099,289.5,256.0,262,258,317,254
34132,290.0,256.0,263,258,317,254
34161,289.5,256.0,262,258,317,254
34193,289.5,256.0,262,258,317,254
34223,290.0,256.0,263,258,317,254
34257,290.0,256.0,263,258,317,254
34285,289.5,256.0,263,258,316,254
34332,287.0,258.5,263,259,311,258
34380,286.5,258.0,262,258,311,258
34410,287.5,257.5,261,258,314,257
34444,288.5,257.5,263,258,314,257
34475,288.0,257.0,262,258,314,256
34508,288.0,257.0,262,258,314,256
34540,287.5,257.0,261,258,314,256
34571,287.5,257.0,261,258,314,256
34601,286.5,257.0,260,258,313,256
34631,286.5,257.0,260,258,313,256
34662,286.5,257.0,260,258,313,256
34699,286.5,257.5,260,259,313,256
34743,285.0,257.0,258,258,312,256
34775,285.5,257.5,259,259,312,256
34807,285.5,257.5,259,259,312,256
34851,285.0,257.0,258,258,312,256
34883,285.0,257.0,258,258,312,256
34927,285.0,257.5,258,259,312,256
34960,285.0,257.0,258,258,312,256
34990,285.0,257.0,258,258,312,256
35021,285.0,257.0,258,258,312,256
35052,284.5,257.0,258,258,311,256
35082,284.5,257.5,258,259,311,256
35113,284.5,257.5,257,259,312,256
35145,285.0,257.5,258,259,312,256
35194,285.0,257.5,258,259,312,256
35237,285.0,257.5,258,259,312,256
35267,285.5,257.5,259,259,312,256
35298,285.5,257.5,259,259,312,256
35331,286.0,257.5,259,259,313,256
35363,287.0,257.5,260,259,314,256
35394,287.5,257.0,261,258,314,256
35422,288.0,257.5,261,259,315,256
35455,289.5,257.5,263,259,316,256
35486,290.5,257.5,265,259,316,256
35519,291.5,257.5,266,259,317,256
35549,293.5,256.5,268,258,319,255
35581,294.0,255.5,269,257,319,254
35612,294.5,255.0,269,256,320,254
35642,294.5,254.0,269,255,320,253
35674,294.5,254.0,269,255,320,253
35707,294.5,253.5,269,254,320,253
35736,294.5,253.0,269,254,320,252
35767,295.5,251.0,271,251,320,251
35801,295.5,249.0,271,248,320,250
35830,296.0,248.0,271,247,321,249
35862,296.0,248.0,271,248,321,248
35891,296.0,247.5,271,247,321,248
35923,297.5,246.5,273,246,322,247
35954,296.5,247.0,272,246,321,248
35985,296.0,246.5,272,246,320,247
36032,295.5,249.5,271,249,320,250
36080,294.5,249.0,270,248,319,250
36124,294.0,247.5,270,247,318,248
36156,294.0,247.5,270,247,318,248
36187,291.5,246.0,267,245,316,247
36218,289.0,245.0,265,244,313,246
36250,288.0,244.5,265,244,311,245
36283,286.0,244.0,263,244,309,244
36331,285.5,243.5,263,244,308,243
36377,282.0,242.5,260,244,304,241
36410,282.0,243.5,260,246,304,241
36456,281.0,242.5,259,245,303,240
36487,279.5,243.0,258,246,301,240
36533,279.5,242.0,257,245,302,239
36581,276.0,240.0,254,244,298,236
36626,275.5,240.0,254,244,297,236
36657,275.0,240.0,253,244,297,236
36687,275.0,239.0,253,242,297,236
36735,275.0,238.5,253,242,297,235
36765,275.0,238.5,252,243,298,234
36797,274.5,240.0,251,245,298,235
36831,275.5,239.5,252,243,299,236
36875,275.0,239.0,252,243,298,235
36907,276.5,239.5,253,244,300,235
36938,277.5,239.0,254,243,301,235
36970,277.5,239.5,254,243,301,236
37017,278.0,238.5,254,243,302,234
37061,279.0,239.0,255,243,303,235
37094,279.5,239.5,256,243,303,236
37140,280.5,238.0,257,241,304,235
37185,281.5,239.5,258,243,305,236
37216,282.0,238.5,259,241,305,236
37247,282.5,237.0,260,239,305,235
37278,282.0,238.5,260,241,304,236
37312,282.5,238.0,261,239,304,237
37356,283.0,237.5,261,240,305,235
37386,282.5,238.5,261,241,304,236
37418,282.5,239.5,260,242,305,237
37448,282.5,239.0,261,242,304,236
37480,282.0,240.0,260,242,304,238
37512,284.0,240.0,263,241,305,239
37542,283.5,240.5,262,241,305,240
37573,286.0,240.5,265,241,307,240
37605,286.5,241.0,266,241,307,241
37636,288.0,239.5,267,239,309,240
37730,294.0,238.5,272,237,316,240
37774,294.5,238.0,273,237,316,239
37804,296.5,239.0,275,238,318,240
37836,296.5,239.5,276,239,317,240
37868,298.0,239.5,276,239,320,240
37898,297.5,239.5,276,239,319,240
37931,297.0,240.0,275,240,319,240
37960,298.0,239.0,277,239,319,239
37992,299.0,238.5,278,238,320,239
38023,299.5,239.0,278,238,321,240
38053,300.0,239.0,279,239,321,239
38087,300.5,239.5,279,240,322,239
38114,299.5,238.5,277,238,322,239
38146,300.5,238.5,278,238,323,239
38194,300.5,238.0,277,238,324,238
38225,299.5,237.5,275,237,324,238
38257,299.5,237.5,275,237,324,238
38286,301.0,236.5,277,235,325,238
38317,304.0,236.5,281,236,327,237
38364,305.0,238.5,282,237,328,240
38393,307.0,238.0,285,236,329,240
38425,307.5,240.0,285,239,330,241
38456,308.0,240.0,286,239,330,241
38487,308.5,240.0,287,238,330,242
38517,309.0,240.5,287,240,331,241
38549,309.5,240.5,288,240,331,241
38596,310.5,238.5,289,237,332,240
38627,311.5,239.5,290,239,333,240
38659,311.0,240.5,289,240,333,241
38691,311.5,243.0,290,243,333,243
38737,314.0,243.5,291,245,337,242
38768,315.0,241.0,292,240,338,242
38798,317.5,242.0,293,243,342,241
38830,318.0,239.0,294,238,342,240
38860,321.0,239.5,297,238,345,241
38892,322.0,239.5,298,239,346,240
38924,323.5,238.5,299,237,348,240
38956,325.0,238.5,300,237,350,240
38989,325.5,241.5,301,243,350,240
39032,326.0,241.5,302,245,350,238
39064,327.0,240.5,304,244,350,237
39095,326.5,242.5,301,245,352,240
39127,330.0,240.0,305,242,355,238
39157,330.5,239.0,308,240,353,238
39189,331.5,238.5,307,240,356,237
39220,333.0,237.5,310,239,356,236
39251,333.0,237.0,309,237,357,237
39282,335.0,235.5,311,236,359,235
39327,336.5,235.0,312,236,361,234
39359,338.0,234.0,313,235,363,233
39391,340.0,232.5,316,234,364,231
39422,340.5,231.0,316,232,365,230
39469,342.5,228.5,318,229,367,228
39499,344.0,229.5,319,230,369,229
39529,347.0,228.5,322,230,372,227
39562,349.0,228.0,323,230,375,226
39594,350.5,228.5,325,232,376,225
39624,352.0,226.5,326,230,378,223
39656,353.5,226.5,328,230,379,223
39688,354.0,226.0,328,229,380,223
39720,355.0,225.5,329,229,381,222
39752,356.0,225.5,330,229,382,222
39783,357.0,225.0,331,228,383,222
39813,358.5,228.0,333,230,384,226
39844,360.0,230.0,333,231,387,229
39890,360.5,229.5,335,231,386,228
39923,361.0,229.5,336,232,386,227
39966,362.5,229.0,337,232,388,226
39998,365.0,229.5,340,233,390,226
40028,366.0,229.5,340,232,392,227
40061,368.0,229.0,343,232,393,226
40090,369.5,228.0,344,231,395,225
40120,371.5,227.5,346,231,397,224
40153,373.0,226.5,347,229,399,224
40183,375.5,226.0,350,229,401,223
40215,376.5,226.0,351,230,402,222
40247,378.0,226.5,353,230,403,223
40294,379.0,228.5,352,232,406,225
40326,380.0,228.0,354,231,406,225
40359,381.0,230.5,354,233,408,228
40389,380.5,231.0,354,234,407,228
40419,380.0,232.0,354,234,406,230
40465,380.5,233.0,354,235,407,231
40496,380.5,234.0,353,235,408,233
40526,380.5,234.5,353,236,408,233
40558,379.5,236.0,353,238,406,234
40588,378.5,238.5,351,240,406,237
40620,375.0,241.0,349,242,401,240
40653,375.0,243.5,347,245,403,242
40699,372.0,246.5,345,247,399,246
40729,370.0,248.0,344,249,396,247
40778,366.0,249.5,340,251,392,248
40807,363.0,249.0,338,252,388,246
40845,359.0,248.5,333,251,385,246
40883,356.5,249.0,330,251,383,247
40915,354.0,249.0,329,252,379,246
40946,351.0,249.0,325,252,377,246
40978,348.5,250.0,322,253,375,247
41009,346.0,251.0,320,254,372,248
41040,343.0,252.5,317,255,369,250
41071,341.0,253.5,315,256,367,251
41101,339.0,254.5,314,258,364,251
41132,337.0,255.5,311,259,363,252
41165,335.0,256.5,309,259,361,254
41211,335.0,255.0,310,258,360,252
41241,334.5,255.0,309,257,360,253
41272,334.5,254.5,310,256,359,253
41305,334.5,251.0,309,251,360,251
41336,335.0,249.5,310,248,360,251
41381,336.0,247.5,311,245,361,250
41412,334.5,247.0,308,245,361,249
41444,336.5,245.0,311,242,362,248
41473,337.5,244.5,312,242,363,247
41504,337.0,244.5,311,242,363,247
41535,337.5,244.0,312,241,363,247
41568,337.5,243.5,311,241,364,246
41598,338.0,244.0,313,241,363,247
41631,335.5,246.0,309,244,362,248
41660,335.0,246.0,308,244,362,248
41693,333.5,246.0,307,243,360,249
41825,334.0,246.5,308,244,360,249
41863,332.5,246.5,305,245,360,248
41893,334.0,245.5,308,244,360,247
41924,333.5,245.5,307,243,360,248
41957,332.5,244.5,305,243,360,246
41987,333.0,244.5,306,243,360,246
42017,333.5,245.0,307,243,360,247
42066,332.0,244.5,305,242,359,247
42094,333.0,245.0,307,243,359,247
42125,331.0,246.5,304,245,358,248
42156,331.0,248.5,305,248,357,249
42188,331.5,249.5,306,249,357,250
42219,330.0,250.5,304,250,356,251
42249,330.0,249.5,305,249,355,250
42280,329.5,249.5,304,248,355,251
42313,329.5,249.5,305,248,354,251
42344,328.5,249.5,303,248,354,251
42374,329.0,248.5,304,247,354,250
42422,328.5,247.5,304,245,353,250
42452,326.0,248.0,300,246,352,250
42497,325.0,247.0,298,245,352,249
42529,324.5,246.5,299,245,350,248
42574,324.0,247.5,298,246,350,249
42606,322.5,249.5,296,249,349,250
42637,322.5,250.0,297,249,348,251
42668,323.0,249.5,298,248,348,251
42701,322.0,251.5,296,252,348,251
42733,321.5,251.5,296,252,347,251
42763,321.5,251.0,296,251,347,251
42793,321.0,251.5,295,252,347,251
42824,321.0,251.5,295,251,347,252
42857,321.5,248.5,295,247,348,250
42887,322.0,248.5,296,247,348,250
42919,321.0,247.5,294,245,348,250
42949,322.5,245.5,297,243,348,248
42978,322.5,244.5,296,242,349,247
43010,324.0,244.5,299,242,349,247
43041,323.0,244.0,296,241,350,247
43074,324.5,242.5,299,239,350,246
43104,325.0,242.5,299,239,351,246
43153,323.5,244.0,296,241,351,247
43181,323.5,244.5,296,242,351,247
43214,324.5,244.0,298,241,351,247
43243,324.0,244.5,297,242,351,247
43290,325.5,245.0,299,242,352,248
43319,327.5,245.5,303,243,352,248
43350,326.0,245.5,301,242,351,249
43380,326.0,246.0,301,243,351,249
43411,327.5,245.0,303,242,352,248
43444,326.0,245.5,300,243,352,248
43474,326.0,244.5,300,241,352,248
43506,326.0,245.0,300,242,352,248
43536,327.0,244.5,302,241,352,248
43568,326.5,244.0,300,241,353,247
43615,327.5,244.0,302,241,353,247
43648,326.5,243.5,301,240,352,247
43679,326.5,244.0,300,241,353,247
43726,327.5,244.5,302,242,353,247
43758,326.5,245.5,301,243,352,248
43787,326.5,244.5,300,242,353,247
43819,327.5,245.0,302,242,353,248
43849,328.0,245.0,303,242,353,248
43880,327.0,245.5,301,243,353,248
43911,329.0,244.5,304,242,354,247
43942,328.5,244.5,304,242,353,247
43975,329.0,244.0,304,241,354,247
44007,329.0,244.5,305,241,353,248
44037,329.0,243.5,305,240,353,247
44069,329.0,244.0,305,240,353,248
44117,329.5,243.0,305,239,354,247
44146,329.0,245.0,304,242,354,248
44177,329.0,244.5,304,241,354,248
44207,329.5,245.0,304,242,355,248
44256,329.0,245.5,303,243,355,248
44285,329.0,246.0,303,243,355,249
44316,328.5,246.5,302,243,355,250
44345,326.5,248.0,299,245,354,251
44376,328.0,250.0,302,247,354,253
44408,329.0,249.5,304,248,354,251
44437,329.5,249.0,305,246,354,252
44471,329.5,250.5,305,247,354,254
44502,331.0,248.5,308,244,354,253
44549,331.5,247.5,308,243,355,252
44580,333.0,246.5,310,243,356,250
44613,334.0,246.0,309,243,359,249
44642,333.5,245.0,310,242,357,248
44689,332.5,244.0,308,241,357,247
44719,332.0,245.0,308,243,356,247
44750,332.0,244.5,308,243,356,246
44782,332.0,244.5,309,242,355,247
44812,332.0,245.0,308,243,356,247
44843,332.5,244.5,309,242,356,247
44874,333.0,245.0,309,242,357,248
44904,333.0,245.5,309,243,357,248
44936,333.0,244.5,308,242,358,247
44982,333.5,244.5,309,243,358,246
45015,333.0,244.5,309,242,357,247
45044,331.5,245.0,308,243,355,247
45076,332.0,244.5,308,243,356,246
45106,331.0,244.5,307,243,355,246
45136,331.0,245.5,307,243,355,248
45182,331.0,244.5,307,243,355,246
45213,330.5,245.0,307,243,354,247
45245,331.5,245.0,307,243,356,247
45276,331.0,244.5,306,242,356,247
45308,331.0,244.5,307,242,355,247
45339,330.5,244.5,306,242,355,247
45386,330.5,245.0,306,242,355,248
45420,330.5,245.0,307,243,354,247
45466,329.5,244.5,305,242,354,247
45495,330.5,244.5,306,243,355,246
45528,330.0,245.0,306,243,354,247
45571,329.5,245.5,306,243,353,248
45602,329.5,245.0,305,242,354,248
45633,329.5,245.0,305,242,354,248
45666,329.5,245.0,306,242,353,248
45713,329.5,245.5,305,243,354,248
45742,329.5,245.5,305,243,354,248
45772,331.0,246.0,307,244,355,248
45804,330.0,246.5,306,244,354,249
45836,330.0,246.0,306,244,354,248
45867,331.0,247.0,307,244,355,250
45898,331.0,247.0,307,245,355,249
45930,331.0,246.0,307,244,355,248
45972,332.0,247.0,308,245,356,249
46006,331.5,246.0,307,244,356,248
46036,330.0,245.5,307,245,353,246
46066,331.5,245.5,308,244,355,247
46097,332.0,245.0,309,243,355,247
46130,331.5,244.5,308,243,355,246
46161,331.5,245.0,308,244,355,246
46191,332.0,245.0,308,244,356,246
46222,331.5,244.5,308,243,355,246
46252,332.0,245.0,308,243,356,247
46283,331.0,245.0,307,244,355,246
46314,331.5,245.0,308,244,355,246
46347,331.5,245.0,308,244,355,246
46378,331.5,245.5,308,244,355,247
46409,331.5,246.5,308,245,355,248
46442,331.5,247.0,309,244,354,250
46472,332.0,247.0,309,243,355,251
46502,332.0,246.5,310,244,354,249
46535,331.5,246.0,308,243,355,249
46566,332.0,246.0,309,244,355,248
46596,331.0,244.5,309,243,353,246
46627,332.5,244.5,308,243,357,246
46674,332.0,244.5,308,243,356,246
46739,333.0,245.0,309,244,357,246
46784,334.0,245.0,310,243,358,247
46814,335.5,245.0,311,243,360,247
46849,335.0,244.5,310,242,360,247
46893,335.0,244.5,310,242,360,247
46922,336.0,244.0,311,242,361,246
46953,336.5,243.5,311,241,362,246
46986,337.5,243.5,312,241,363,246
47014,338.0,244.0,312,241,364,247
47045,338.5,244.0,313,241,364,247
47076,337.5,243.5,312,241,363,246
47109,338.0,243.5,312,241,364,246
47139,336.5,243.0,311,240,362,246
47170,336.5,244.0,311,241,362,247
47200,337.5,243.0,312,240,363,246
47234,337.0,242.5,312,240,362,245
47277,337.0,243.5,312,240,362,247
47310,336.5,243.0,311,240,362,246
47341,337.0,243.5,312,241,362,246
47371,337.5,243.5,312,241,363,246
47402,338.0,243.5,312,241,364,246
47434,338.0,243.5,313,241,363,246
47466,337.5,243.5,312,241,363,246
47495,337.5,243.5,312,241,363,246
47543,338.5,244.5,314,242,363,247
47574,338.5,244.5,314,242,363,247
47607,338.5,245.0,314,243,363,247
47636,338.5,244.5,315,243,362,246
47670,338.5,244.5,314,242,363,247
47700,338.5,245.0,314,243,363,247
47732,338.0,245.0,313,243,363,247
47761,337.5,245.5,313,243,362,248
47792,337.0,244.5,312,242,362,247
47825,337.5,245.0,313,243,362,247
47854,337.0,244.5,313,242,361,247
47901,337.0,244.5,312,242,362,247
47948,335.5,244.5,312,243,359,246
47980,335.5,244.5,312,243,359,246
48009,335.0,244.5,311,243,359,246
48042,335.5,245.0,311,243,360,247
48073,334.0,245.0,311,244,357,246
48103,334.5,246.0,310,243,359,249
48135,334.5,245.5,311,243,358,248
48166,334.0,245.5,310,243,358,248
48197,333.5,246.0,310,244,357,248
48229,334.0,246.5,310,244,358,249
48261,333.5,245.5,310,243,357,248
48289,333.5,245.5,310,243,357,248
48320,333.5,245.5,309,243,358,248
48385,333.5,246.5,310,244,357,249
48414,333.0,245.5,309,243,357,248
48446,333.0,245.5,309,243,357,248
48476,332.5,246.0,309,244,356,248
48507,332.5,246.0,309,244,356,248
48539,332.0,246.0,309,244,355,248
48571,333.0,245.5,309,243,357,248
48603,333.0,245.5,309,243,357,248
48635,332.5,245.5,310,243,355,248
48679,333.5,246.0,310,244,357,248
48713,333.0,246.5,310,244,356,249
48742,333.0,246.5,310,244,356,249
48775,332.5,246.5,309,244,356,249
48804,333.0,245.5,310,243,356,248
48844,333.0,245.5,309,243,357,248
48882,332.5,246.0,309,243,356,249
49024,334.5,244.0,311,242,358,246
49054,332.5,243.5,309,241,356,246
49085,334.0,243.0,310,241,358,245
49115,333.5,243.5,310,241,357,246
49147,333.0,244.5,308,242,358,247
49180,333.5,244.5,309,242,358,247
49224,332.5,244.0,309,242,356,246
49255,333.5,244.0,309,242,358,246
49287,333.0,244.0,309,242,357,246
49317,334.0,244.0,310,242,358,246
49347,334.0,244.5,309,242,359,247
49379,334.0,244.0,310,242,358,246
49409,333.5,243.5,310,242,357,245
49441,333.0,244.0,309,242,357,246
49472,334.0,244.0,311,242,357,246
49504,332.5,244.0,309,241,356,247
49548,333.5,244.0,309,242,358,246
49578,332.5,243.5,308,242,357,245
49608,333.0,244.0,309,242,357,246
49642,334.0,244.5,310,243,358,246
49673,333.5,244.5,309,242,358,247
49702,333.5,244.0,309,242,358,246
49734,334.0,244.5,310,242,358,247
49765,333.5,244.5,309,242,358,247
49794,333.5,244.5,309,242,358,247
49826,333.0,244.5,309,242,357,247
49857,332.5,244.5,308,242,357,247
49888,333.5,244.5,309,242,358,247
49920,333.0,244.5,309,242,357,247
49966,331.5,244.0,307,242,356,246
49998,332.5,245.0,308,243,357,247
50029,332.5,245.0,308,242,357,248
50076,333.0,246.0,309,242,357,250
50107,332.5,246.5,307,242,358,251
50138,332.5,246.5,308,242,357,251
50170,333.5,246.0,309,242,358,250
50201,332.5,245.0,308,241,357,249
50235,333.0,245.5,308,242,358,249
50263,332.0,245.0,308,242,356,248
50295,331.5,245.5,307,242,356,249
50328,331.5,244.0,307,241,356,247
50357,331.5,245.0,308,243,355,247
50387,332.0,245.0,308,242,356,248
50420,332.5,245.0,309,243,356,247
50465,331.5,244.5,307,242,356,247
50496,331.5,244.5,308,242,355,247
50528,331.5,244.5,308,242,355,247
50571,331.5,244.5,308,242,355,247
50602,333.0,245.5,309,243,357,248
50633,332.0,245.0,308,242,356,248
50665,332.0,244.5,307,242,357,247
50697,332.0,244.5,307,242,357,247
50727,332.0,244.5,308,242,356,247
50758,332.5,245.5,309,243,356,248
50789,332.0,245.0,308,243,356,247
50820,332.5,245.5,309,243,356,248
50854,332.0,244.0,308,242,356,246
50912,331.5,245.5,308,243,355,248
50944,331.5,245.0,309,243,354,247
50976,332.0,244.5,309,242,355,247
51007,332.0,245.0,308,243,356,247
51039,332.5,245.5,309,243,356,248
51068,333.0,245.5,309,243,357,248
51099,332.0,245.5,308,243,356,248
51130,331.5,246.0,309,244,354,248
51162,332.5,245.0,308,243,357,247
51192,332.0,245.0,309,243,355,247
51222,332.0,245.0,309,243,355,247
51257,332.5,246.0,308,243,357,249
51286,331.5,246.0,307,243,356,249
51336,332.0,246.5,308,243,356,250
51366,332.0,246.5,308,243,356,250
51398,332.0,246.0,308,242,356,250
51446,332.0,246.0,308,242,356,250
51489,332.5,246.5,309,243,356,250
51519,331.5,246.0,308,243,355,249
51550,331.5,245.0,307,242,356,248
51582,331.0,245.5,306,243,356,248
51614,331.5,245.5,307,243,356,248
51643,332.0,245.5,307,243,357,248
51674,332.5,245.5,308,243,357,248
51705,331.5,245.0,306,243,357,247
51735,332.0,245.0,308,243,356,247
51768,332.0,244.5,308,242,356,247
51798,332.0,244.5,308,243,356,246
51831,332.5,244.5,308,242,357,247
51861,332.0,245.0,308,243,356,247
51891,332.5,245.0,308,243,357,247
51923,332.5,244.5,308,242,357,247
51970,333.0,244.5,308,243,358,246
52000,333.0,245.0,308,243,358,247
52032,334.5,246.5,309,244,360,249
52062,334.0,246.0,309,244,359,248
52108,335.0,245.5,309,243,361,248
52140,335.5,245.5,310,243,361,248
52168,335.5,245.0,310,242,361,248
52200,336.5,245.0,311,242,362,248
52233,336.5,245.0,311,242,362,248
52263,336.5,246.0,311,243,362,249
52295,337.0,245.5,312,243,362,248
52330,336.5,246.0,311,243,362,249
52373,335.0,245.5,310,243,360,248
52403,334.5,245.5,309,242,360,249
52435,334.5,245.5,310,243,359,248
52467,334.5,245.0,310,242,359,248
52496,334.0,245.5,309,243,359,248
52530,334.0,245.5,310,243,358,248
52560,333.5,245.5,308,243,359,248
52604,333.5,245.5,309,243,358,248
52636,333.5,245.5,308,243,359,248
52669,334.5,245.5,309,243,360,248
52699,333.5,245.5,308,243,359,248
52730,331.5,245.0,306,243,357,247
52765,333.0,245.0,307,243,359,247
52808,333.5,245.0,308,243,359,247
52840,333.5,244.0,308,242,359,246
52870,334.0,244.5,308,242,360,247
52901,333.0,244.5,307,243,359,246
52931,333.0,244.5,307,243,359,246
